No.;Fecha inicial corte;Fecha final corte;Departamento;Municipio;Comunidad (Si aplica);Clasificacion;Tema;Subtema;Tipo de dato (medida);No. De personas/porcentaje/eventos;No. De mujeres mayores de edad;No. De hombres mayores de edad;No. De mujeres menores de edad;No. De hombres menores de edad;Madres gestantes;Grupo etnico;Si es indigena indique pueblo;Texto descriptivo;Link informacion;Link Registro fotografico;Observacion
2548;6/03/20;29/08/21;CAUCA;CORINTO;No indica;Analisis situacional;COVID 19;Fallecido;Numero;36;16;20;0;0;No indica;No indica;No indica;En el municipio de CORINTO se tiene un total de Fallecido 36;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2549;6/03/20;29/08/21;CAUCA;CORINTO;No indica;Analisis situacional;COVID 19;Recuperado;Numero;388;179;178;13;18;No indica;No indica;No indica;En el municipio de CORINTO se tiene un total de Recuperado 388;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2550;6/03/20;29/08/21;CAUCA;CORINTO;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;4;4;0;0;0;No indica;No indica;No indica;En el municipio de CORINTO se tiene un total de Sin clasificar 4;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2551;6/03/20;29/08/21;CAUCA;EL TAMBO;No indica;Analisis situacional;COVID 19;Activo;Numero;9;4;4;1;0;No indica;No indica;No indica;En el municipio de EL TAMBO se tiene un total de Activo 9;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2552;6/03/20;29/08/21;CAUCA;EL TAMBO;No indica;Analisis situacional;COVID 19;Fallecido;Numero;43;24;19;0;0;No indica;No indica;No indica;En el municipio de EL TAMBO se tiene un total de Fallecido 43;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2553;6/03/20;29/08/21;CAUCA;EL TAMBO;No indica;Analisis situacional;COVID 19;Recuperado;Numero;992;460;465;39;28;No indica;No indica;No indica;En el municipio de EL TAMBO se tiene un total de Recuperado 992;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2554;6/03/20;29/08/21;CAUCA;EL TAMBO;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;9;3;6;0;0;No indica;No indica;No indica;En el municipio de EL TAMBO se tiene un total de Sin clasificar 9;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2555;6/03/20;29/08/21;CAUCA;FLORENCIA;No indica;Analisis situacional;COVID 19;Activo;Numero;3;3;0;0;0;No indica;No indica;No indica;En el municipio de FLORENCIA se tiene un total de Activo 3;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2556;6/03/20;29/08/21;CAUCA;FLORENCIA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;4;1;3;0;0;No indica;No indica;No indica;En el municipio de FLORENCIA se tiene un total de Fallecido 4;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2557;6/03/20;29/08/21;CAUCA;FLORENCIA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;122;62;47;5;8;No indica;No indica;No indica;En el municipio de FLORENCIA se tiene un total de Recuperado 122;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2558;6/03/20;29/08/21;CAUCA;FLORENCIA;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de FLORENCIA se tiene un total de Sin clasificar 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2559;6/03/20;29/08/21;CAUCA;GUACHENÉ;No indica;Analisis situacional;COVID 19;Activo;Numero;4;2;2;0;0;No indica;No indica;No indica;En el municipio de GUACHENÉ se tiene un total de Activo 4;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2560;6/03/20;29/08/21;CAUCA;GUACHENÉ;No indica;Analisis situacional;COVID 19;Fallecido;Numero;10;4;6;0;0;No indica;No indica;No indica;En el municipio de GUACHENÉ se tiene un total de Fallecido 10;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2561;6/03/20;29/08/21;CAUCA;GUACHENÉ;No indica;Analisis situacional;COVID 19;Recuperado;Numero;263;116;129;12;6;No indica;No indica;No indica;En el municipio de GUACHENÉ se tiene un total de Recuperado 263;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2562;6/03/20;29/08/21;CAUCA;GUACHENÉ;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de GUACHENÉ se tiene un total de Sin clasificar 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2563;6/03/20;29/08/21;CAUCA;GUAPI;No indica;Analisis situacional;COVID 19;Activo;Numero;10;8;2;0;0;No indica;No indica;No indica;En el municipio de GUAPI se tiene un total de Activo 10;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2564;6/03/20;29/08/21;CAUCA;GUAPI;No indica;Analisis situacional;COVID 19;Fallecido;Numero;17;7;10;0;0;No indica;No indica;No indica;En el municipio de GUAPI se tiene un total de Fallecido 17;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2565;6/03/20;29/08/21;CAUCA;GUAPI;No indica;Analisis situacional;COVID 19;Recuperado;Numero;252;97;138;9;8;No indica;No indica;No indica;En el municipio de GUAPI se tiene un total de Recuperado 252;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2566;6/03/20;29/08/21;CAUCA;GUAPI;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;4;4;0;0;0;No indica;No indica;No indica;En el municipio de GUAPI se tiene un total de Sin clasificar 4;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2567;6/03/20;29/08/21;CAUCA;INZA;No indica;Analisis situacional;COVID 19;Activo;Numero;3;0;1;1;1;No indica;No indica;No indica;En el municipio de INZA se tiene un total de Activo 3;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2568;6/03/20;29/08/21;CAUCA;INZA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;7;1;6;0;0;No indica;No indica;No indica;En el municipio de INZA se tiene un total de Fallecido 7;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2569;6/03/20;29/08/21;CAUCA;INZA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;196;84;98;6;8;No indica;No indica;No indica;En el municipio de INZA se tiene un total de Recuperado 196;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2570;6/03/20;29/08/21;CAUCA;INZA;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;4;2;2;0;0;No indica;No indica;No indica;En el municipio de INZA se tiene un total de Sin clasificar 4;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2571;6/03/20;29/08/21;CAUCA;JAMBALO;No indica;Analisis situacional;COVID 19;Activo;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de JAMBALO se tiene un total de Activo 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2572;6/03/20;29/08/21;CAUCA;JAMBALO;No indica;Analisis situacional;COVID 19;Fallecido;Numero;4;1;3;0;0;No indica;No indica;No indica;En el municipio de JAMBALO se tiene un total de Fallecido 4;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2573;6/03/20;29/08/21;CAUCA;JAMBALO;No indica;Analisis situacional;COVID 19;Recuperado;Numero;60;24;33;3;0;No indica;No indica;No indica;En el municipio de JAMBALO se tiene un total de Recuperado 60;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2574;6/03/20;29/08/21;CAUCA;LA SIERRA;No indica;Analisis situacional;COVID 19;Activo;Numero;5;3;2;0;0;No indica;No indica;No indica;En el municipio de LA SIERRA se tiene un total de Activo 5;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2575;6/03/20;29/08/21;CAUCA;LA SIERRA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;9;4;5;0;0;No indica;No indica;No indica;En el municipio de LA SIERRA se tiene un total de Fallecido 9;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2576;6/03/20;29/08/21;CAUCA;LA SIERRA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;282;121;146;8;7;No indica;No indica;No indica;En el municipio de LA SIERRA se tiene un total de Recuperado 282;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2577;6/03/20;29/08/21;CAUCA;LA SIERRA;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;4;1;3;0;0;No indica;No indica;No indica;En el municipio de LA SIERRA se tiene un total de Sin clasificar 4;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2578;6/03/20;29/08/21;CAUCA;LA VEGA;No indica;Analisis situacional;COVID 19;Activo;Numero;6;3;2;1;0;No indica;No indica;No indica;En el municipio de LA VEGA se tiene un total de Activo 6;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2579;6/03/20;29/08/21;CAUCA;LA VEGA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;13;1;12;0;0;No indica;No indica;No indica;En el municipio de LA VEGA se tiene un total de Fallecido 13;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2580;6/03/20;29/08/21;CAUCA;LA VEGA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;206;111;84;3;8;No indica;No indica;No indica;En el municipio de LA VEGA se tiene un total de Recuperado 206;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2581;6/03/20;29/08/21;CAUCA;LOPEZ (MICAY);No indica;Analisis situacional;COVID 19;Activo;Numero;2;1;1;0;0;No indica;No indica;No indica;En el municipio de LOPEZ (MICAY) se tiene un total de Activo 2;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2582;6/03/20;29/08/21;CAUCA;LOPEZ (MICAY);No indica;Analisis situacional;COVID 19;Fallecido;Numero;3;1;2;0;0;No indica;No indica;No indica;En el municipio de LOPEZ (MICAY) se tiene un total de Fallecido 3;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2583;6/03/20;29/08/21;CAUCA;LOPEZ (MICAY);No indica;Analisis situacional;COVID 19;Recuperado;Numero;44;25;19;0;0;No indica;No indica;No indica;En el municipio de LOPEZ (MICAY) se tiene un total de Recuperado 44;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2584;6/03/20;29/08/21;CAUCA;MERCADERES;No indica;Analisis situacional;COVID 19;Activo;Numero;4;2;1;1;0;No indica;No indica;No indica;En el municipio de MERCADERES se tiene un total de Activo 4;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2585;6/03/20;29/08/21;CAUCA;MERCADERES;No indica;Analisis situacional;COVID 19;Fallecido;Numero;21;9;12;0;0;No indica;No indica;No indica;En el municipio de MERCADERES se tiene un total de Fallecido 21;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2586;6/03/20;29/08/21;CAUCA;MERCADERES;No indica;Analisis situacional;COVID 19;Recuperado;Numero;250;122;103;16;9;No indica;No indica;No indica;En el municipio de MERCADERES se tiene un total de Recuperado 250;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2587;6/03/20;29/08/21;CAUCA;MERCADERES;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;5;3;2;0;0;No indica;No indica;No indica;En el municipio de MERCADERES se tiene un total de Sin clasificar 5;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2588;6/03/20;29/08/21;CAUCA;MIRANDA;No indica;Analisis situacional;COVID 19;Activo;Numero;8;2;5;1;0;No indica;No indica;No indica;En el municipio de MIRANDA se tiene un total de Activo 8;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2589;6/03/20;29/08/21;CAUCA;MIRANDA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;48;22;26;0;0;No indica;No indica;No indica;En el municipio de MIRANDA se tiene un total de Fallecido 48;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2590;6/03/20;29/08/21;CAUCA;MIRANDA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;752;354;337;37;24;No indica;No indica;No indica;En el municipio de MIRANDA se tiene un total de Recuperado 752;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2591;6/03/20;29/08/21;CAUCA;MIRANDA;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;5;1;4;0;0;No indica;No indica;No indica;En el municipio de MIRANDA se tiene un total de Sin clasificar 5;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2592;6/03/20;29/08/21;CAUCA;MORALES;No indica;Analisis situacional;COVID 19;Activo;Numero;3;1;2;0;0;No indica;No indica;No indica;En el municipio de MORALES se tiene un total de Activo 3;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2593;6/03/20;29/08/21;CAUCA;MORALES;No indica;Analisis situacional;COVID 19;Fallecido;Numero;19;9;10;0;0;No indica;No indica;No indica;En el municipio de MORALES se tiene un total de Fallecido 19;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2594;6/03/20;29/08/21;CAUCA;MORALES;No indica;Analisis situacional;COVID 19;Recuperado;Numero;415;189;198;12;16;No indica;No indica;No indica;En el municipio de MORALES se tiene un total de Recuperado 415;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2595;6/03/20;29/08/21;CAUCA;MORALES;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;2;1;1;0;0;No indica;No indica;No indica;En el municipio de MORALES se tiene un total de Sin clasificar 2;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2596;6/03/20;29/08/21;CAUCA;PADILLA;No indica;Analisis situacional;COVID 19;Activo;Numero;3;2;1;0;0;No indica;No indica;No indica;En el municipio de PADILLA se tiene un total de Activo 3;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2597;6/03/20;29/08/21;CAUCA;PADILLA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;11;6;5;0;0;No indica;No indica;No indica;En el municipio de PADILLA se tiene un total de Fallecido 11;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2598;6/03/20;29/08/21;CAUCA;PADILLA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;83;40;41;2;0;No indica;No indica;No indica;En el municipio de PADILLA se tiene un total de Recuperado 83;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2599;6/03/20;29/08/21;CAUCA;PADILLA;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;3;0;3;0;0;No indica;No indica;No indica;En el municipio de PADILLA se tiene un total de Sin clasificar 3;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2600;6/03/20;29/08/21;CAUCA;PAEZ;No indica;Analisis situacional;COVID 19;Activo;Numero;5;1;3;1;0;No indica;No indica;No indica;En el municipio de PAEZ se tiene un total de Activo 5;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2601;6/03/20;29/08/21;CAUCA;PAEZ;No indica;Analisis situacional;COVID 19;Fallecido;Numero;16;6;10;0;0;No indica;No indica;No indica;En el municipio de PAEZ se tiene un total de Fallecido 16;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2602;6/03/20;29/08/21;CAUCA;PAEZ;No indica;Analisis situacional;COVID 19;Recuperado;Numero;274;127;109;26;12;No indica;No indica;No indica;En el municipio de PAEZ se tiene un total de Recuperado 274;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2603;6/03/20;29/08/21;CAUCA;PAEZ;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de PAEZ se tiene un total de Sin clasificar 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2604;6/03/20;29/08/21;CAUCA;PATIA (EL BORDO);No indica;Analisis situacional;COVID 19;Activo;Numero;7;4;3;0;0;No indica;No indica;No indica;En el municipio de PATIA (EL BORDO) se tiene un total de Activo 7;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2605;6/03/20;29/08/21;CAUCA;PATIA (EL BORDO);No indica;Analisis situacional;COVID 19;Fallecido;Numero;45;19;26;0;0;No indica;No indica;No indica;En el municipio de PATIA (EL BORDO) se tiene un total de Fallecido 45;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2606;6/03/20;29/08/21;CAUCA;PATIA (EL BORDO);No indica;Analisis situacional;COVID 19;Recuperado;Numero;952;438;443;44;27;No indica;No indica;No indica;En el municipio de PATIA (EL BORDO) se tiene un total de Recuperado 952;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2607;6/03/20;29/08/21;CAUCA;PATIA (EL BORDO);No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;10;4;6;0;0;No indica;No indica;No indica;En el municipio de PATIA (EL BORDO) se tiene un total de Sin clasificar 10;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2608;6/03/20;29/08/21;CAUCA;PIAMONTE;No indica;Analisis situacional;COVID 19;Activo;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de PIAMONTE se tiene un total de Activo 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2609;6/03/20;29/08/21;CAUCA;PIAMONTE;No indica;Analisis situacional;COVID 19;Fallecido;Numero;5;1;4;0;0;No indica;No indica;No indica;En el municipio de PIAMONTE se tiene un total de Fallecido 5;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2610;6/03/20;29/08/21;CAUCA;PIAMONTE;No indica;Analisis situacional;COVID 19;Recuperado;Numero;117;48;64;3;2;No indica;No indica;No indica;En el municipio de PIAMONTE se tiene un total de Recuperado 117;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2611;6/03/20;29/08/21;CAUCA;PIENDAMO;No indica;Analisis situacional;COVID 19;Activo;Numero;18;10;8;0;0;No indica;No indica;No indica;En el municipio de PIENDAMO se tiene un total de Activo 18;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
2612;6/03/20;29/08/21;CAUCA;PIENDAMO;No indica;Analisis situacional;COVID 19;Fallecido;Numero;62;21;41;0;0;No indica;No indica;No indica;En el municipio de PIENDAMO se tiene un total de Fallecido 62;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
